50005,Elite
50020,Supp
50034,Supp
50039,Elite
50052,Elite
50054,Elite
50075,Credit
50108,Credit
50125,Supp
50127,Supp
50129,Credit
50140,Credit
50148,Supp
50152,Supp
50173,Elite
50190,Supp
50212,Elite
50213,Elite
50215,Supp
50220,Elite
50230,Credit
50233,Credit
50242,Supp
50245,Elite
50251,Supp
50261,Elite
50263,Credit
50289,Supp
50300,Credit
50305,Elite
50319,Supp
50325,Elite
50333,Credit
50336,Elite
50390,Credit
50391,Supp
50402,Supp
50403,Supp
50410,Supp
50424,Credit
50442,Elite
50456,Credit
50468,Elite
50473,Credit
50476,Elite
50486,Supp
50489,Elite
50498,Supp
50502,Elite
50503,Supp
50507,Supp
50515,Supp
50516,Credit
50518,Elite
50537,Credit
50541,Supp
50553,Supp
50558,Supp
50584,Supp
50613,Supp
50614,Elite
50617,Supp
50630,Supp
50637,Supp
50640,Elite
50647,Credit
50661,Supp
50684,Supp
50690,Supp
50700,Supp
50704,Supp
50714,Supp
50721,Credit
50722,Credit
50725,Credit
50752,Supp
50755,Supp
50782,Elite
50792,Supp
50798,Supp
50828,Credit
50833,Supp
50834,Elite
50842,Supp
50864,Supp
50867,Supp
50868,Supp
50872,Credit
50902,Credit
50906,Supp
50916,Supp
50944,Supp
50958,Elite
50965,Elite
50972,Supp
50990,Supp
50994,Supp
51014,Elite
51029,Supp
51048,Supp
51051,Supp
51057,Supp
51061,Credit
51074,Supp
51075,Elite
51076,Elite
51091,Elite
51095,Supp
51098,Supp
51117,Supp
51121,Elite
51127,Supp
51137,Supp
51154,Supp
51170,Elite
51178,Elite
51179,Credit
51194,Supp
51202,Supp
51218,Credit
51227,Supp
51236,Credit
51242,Supp
51247,Elite
51248,Elite
51249,Supp
51255,Supp
51256,Credit
51267,Elite
51277,Supp
51287,Credit
51309,Supp
51323,Supp
51332,Elite
51362,Supp
51368,Supp
51402,Supp
51403,Supp
51406,Credit
51407,Supp
51408,Credit
51420,Elite
51422,Credit
51425,Supp
51470,Supp
51473,Elite
51478,Elite
51507,Credit
51525,Supp
51528,Credit
51537,Elite
51538,Supp
51559,Elite
51569,Supp
51582,Elite
51590,Elite
51592,Elite
51636,Credit
51640,Supp
51648,Credit
51652,Credit
51655,Supp
51656,Supp
51662,Credit
51671,Supp
51676,Supp
51682,Elite
51696,Supp
51701,Credit
51705,Supp
51710,Elite
51741,Elite
51746,Supp
51752,Supp
51754,Elite
51774,Credit
51781,Supp
51788,Supp
51792,Supp
51796,Elite
51800,Supp
51806,Supp
51814,Elite
51820,Supp
51827,Elite
51830,Elite
51841,Supp
51845,Elite
51846,Elite
51849,Supp
51869,Supp
51878,Supp
51888,Elite
51913,Elite
51919,Credit
51931,Supp
51937,Elite
51946,Supp
51953,Elite
51955,Supp
51961,Elite
51965,Elite
51967,Supp
51984,Supp
51989,Elite
51995,Elite
51998,Elite
52014,Supp
52034,Supp
52036,Supp
52054,Elite
52057,Elite
52069,Credit
52074,Elite
52093,Supp
52098,Elite
52101,Elite
52108,Credit
52118,Credit
52123,Supp
52138,Credit
52139,Credit
52152,Supp
52187,Supp
52189,Supp
52193,Elite
