50005,Elite
50020,Supp
50033,Credit
50034,Supp
50039,Elite
50049,Supp
50054,Elite
50075,Credit
50108,Credit
50127,Supp
50129,Credit
50136,Credit
50148,Supp
50190,Supp
50201,Supp
50242,Supp
50287,Elite
50289,Supp
50305,Elite
50318,Elite
50336,Elite
50391,Supp
50412,Elite
50468,Elite
50486,Supp
50498,Supp
50502,Elite
50507,Supp
50537,Credit
50541,Supp
50550,Supp
50566,Credit
50609,Supp
50637,Supp
50640,Elite
50669,Credit
50690,Supp
50702,Supp
50704,Supp
50721,Credit
50775,Credit
50786,Credit
50821,Supp
50833,Supp
50867,Supp
50884,Supp
50905,Elite
50906,Supp
50912,Supp
50915,Credit
50946,Elite
50948,Credit
50951,Supp
50958,Elite
51014,Elite
51027,Elite
51042,Supp
51075,Elite
51076,Elite
51090,Elite
51091,Elite
51097,Credit
51151,Supp
51178,Elite
51194,Supp
51217,Supp
51220,Elite
51227,Supp
51236,Credit
51242,Supp
51267,Elite
51323,Supp
51331,Elite
51355,Elite
51381,Supp
51382,Elite
51407,Supp
51420,Elite
51492,Supp
51525,Supp
51527,Elite
51537,Elite
51582,Elite
51606,Elite
51640,Supp
51685,Supp
51702,Elite
51705,Supp
51712,Supp
51718,Elite
51754,Elite
51768,Credit
51788,Supp
51797,Supp
51800,Supp
51830,Elite
51841,Supp
51849,Supp
51883,Supp
51916,Elite
51944,Supp
52011,Supp
52054,Elite
52057,Elite
52098,Elite
52114,Credit
52132,Supp
52203,Supp
52237,Elite
52269,Credit
52309,Credit
52342,Credit
52354,Credit
52375,Elite
52404,Supp
52473,Elite
52477,Supp
52514,Elite
52531,Credit
52532,Supp
52560,Supp
52566,Elite
52569,Credit
52581,Elite
52591,Credit
52616,Elite
52622,Elite
52631,Supp
52639,Credit
52650,Supp
52653,Supp
52661,Elite
52696,Supp
52738,Supp
52739,Supp
52774,Supp
52793,Supp
52803,Credit
52817,Supp
52869,Supp
52871,Elite
52900,Supp
52904,Supp
52907,Supp
52940,Credit
52943,Elite
52957,Supp
52964,Elite
52975,Supp
52982,Supp
53027,Supp
53037,Credit
53064,Supp
53090,Elite
53095,Elite
53132,Supp
53137,Credit
53138,Elite
53155,Supp
53198,Supp
53223,Elite
53228,Elite
53235,Credit
53237,Elite
53242,Supp
53268,Credit
53281,Elite
53308,Supp
53347,Elite
53366,Credit
53402,Supp
53428,Supp
53435,Supp
53450,Supp
53470,Credit
53484,Supp
53493,Supp
53549,Supp
53554,Supp
53585,Supp
53601,Credit
53613,Supp
53617,Supp
53626,Credit
53689,Elite
53705,Elite
53810,Credit
53854,Supp
53859,Supp
53882,Elite
53887,Supp
53920,Supp
53925,Elite
53959,Supp
53986,Elite
54036,Supp
54054,Elite
54084,Supp
54101,Supp
54108,Elite
54116,Supp
54118,Supp
54143,Elite
54147,Elite
54185,Elite
54207,Supp
54251,Elite
54327,Supp
54430,Supp
54444,Supp
54446,Elite
54457,Supp
54473,Elite
54523,Credit
54525,Supp
54529,Elite
54541,Elite
54558,Credit
54561,Supp
54582,Elite
54620,Supp
54631,Credit
54633,Elite
54655,Credit
54700,Supp
54742,Supp
