50005,Credit
50009,Supp
50016,Elite
50020,Supp
50033,Elite
50059,Supp
50060,Supp
50081,Supp
50094,Credit
50100,Credit
50107,Credit
50127,Supp
50129,Credit
50139,Elite
50149,Credit
50152,Supp
50157,Supp
50190,Supp
50207,Supp
50214,Credit
50215,Supp
50224,Credit
50230,Credit
50263,Supp
50289,Supp
50303,Credit
50308,Supp
50333,Credit
50336,Elite
50339,Credit
50353,Credit
50360,Credit
50374,Elite
50390,Credit
50391,Supp
50397,Supp
50399,Credit
50400,Credit
50403,Supp
50418,Supp
50439,Credit
50443,Supp
50448,Credit
50456,Supp
50464,Supp
50468,Supp
50476,Supp
50486,Supp
50493,Credit
50497,Credit
50498,Supp
50502,Elite
50503,Supp
50515,Supp
50553,Supp
50556,Supp
50558,Supp
50566,Credit
50567,Supp
50582,Credit
50584,Supp
50588,Supp
50602,Credit
50604,Elite
50606,Elite
50610,Supp
50617,Supp
50630,Supp
50638,Supp
50640,Elite
50644,Supp
50651,Supp
50693,Credit
50714,Supp
50725,Credit
50753,Credit
50763,Supp
50769,Credit
50772,Supp
50792,Supp
50821,Elite
50832,Supp
50833,Supp
50841,Supp
50842,Supp
50855,Credit
50865,Credit
50867,Supp
50885,Credit
50904,Supp
50916,Supp
50924,Supp
50964,Credit
50983,Credit
50990,Supp
50991,Supp
50994,Supp
51014,Elite
51029,Supp
51042,Supp
51048,Supp
51051,Supp
51057,Supp
51075,Elite
51085,Credit
51095,Supp
51104,Supp
51117,Supp
51120,Elite
51125,Credit
51129,Supp
51148,Supp
51162,Credit
51172,Credit
51173,Credit
51175,Elite
51178,Elite
51188,Supp
51194,Supp
51202,Supp
51211,Credit
51225,Supp
51243,Elite
51249,Supp
51255,Supp
51256,Credit
51277,Supp
51284,Supp
51294,Supp
51309,Supp
51323,Supp
51362,Supp
51378,Supp
51383,Credit
51402,Supp
51420,Elite
51421,Supp
51425,Supp
51434,Supp
51436,Credit
51449,Credit
51459,Credit
51462,Credit
51470,Supp
51480,Credit
51482,Credit
51488,Credit
51490,Supp
51507,Supp
51510,Credit
51518,Supp
51526,Supp
51538,Supp
51556,Credit
51558,Credit
51561,Supp
51587,Credit
51592,Supp
51597,Credit
51600,Credit
51604,Credit
51610,Supp
51622,Supp
51630,Credit
51637,Supp
51654,Elite
51655,Supp
51657,Elite
51662,Credit
51666,Credit
51671,Supp
51680,Supp
51689,Supp
51691,Credit
51696,Supp
51706,Supp
51713,Credit
51715,Credit
51720,Elite
51736,Supp
51752,Supp
51755,Supp
51766,Credit
51772,Supp
51774,Credit
51781,Supp
51785,Supp
51796,Elite
51811,Elite
51812,Credit
51821,Credit
51826,Credit
51830,Elite
51840,Credit
51841,Supp
51843,Supp
51849,Credit
51850,Credit
51868,Credit
51873,Credit
51882,Credit
51883,Supp
51885,Supp
51906,Credit
51910,Credit
51912,Supp
51914,Supp
51918,Credit
51921,Supp
51926,Credit
51931,Supp
51938,Credit
51946,Supp
51947,Supp
51984,Supp
51987,Credit
51994,Credit
52014,Supp
52028,Credit
52034,Supp
52049,Supp
52054,Elite
52096,Credit
52104,Elite
52123,Supp
52128,Credit
52129,Supp
52134,Supp
52135,Supp
52155,Supp
52174,Credit
52187,Supp
52189,Supp
52192,Supp
52216,Supp
52226,Credit
52235,Supp
52250,Credit
52252,Supp
52256,Supp
52269,Credit
52275,Supp
52281,Credit
52303,Credit
52309,Credit
52312,Credit
52328,Supp
52329,Credit
52332,Credit
52346,Supp
52354,Credit
52356,Credit
52359,Supp
52362,Supp
52365,Supp
52399,Supp
52404,Supp
52425,Credit
52431,Credit
52434,Supp
52442,Supp
52460,Supp
52462,Credit
52469,Supp
52498,Credit
52505,Elite
52524,Elite
52555,Credit
52560,Supp
52565,Credit
52578,Supp
52586,Credit
52587,Credit
52598,Supp
52604,Credit
52607,Supp
52610,Supp
52614,Credit
52632,Credit
52653,Supp
52670,Supp
52672,Credit
52696,Supp
52727,Supp
52737,Credit
52738,Supp
52740,Credit
52760,Supp
52766,Credit
52771,Supp
52781,Credit
52782,Elite
52787,Credit
52842,Supp
52846,Supp
52849,Credit
52864,Supp
52874,Supp
52880,Supp
52897,Credit
52934,Credit
52941,Supp
52948,Supp
52964,Elite
52976,Supp
52979,Credit
52985,Credit
52997,Supp
53002,Credit
53005,Supp
53031,Supp
53045,Credit
53051,Credit
53052,Supp
53064,Supp
53071,Supp
53076,Supp
53091,Supp
53105,Supp
53108,Credit
53112,Elite
53122,Credit
53138,Supp
53147,Supp
53156,Supp
53162,Credit
53163,Supp
53195,Credit
53199,Credit
53214,Credit
53229,Credit
53231,Supp
53232,Credit
53237,Elite
53242,Supp
53294,Supp
53347,Supp
53359,Credit
53361,Supp
53371,Supp
53383,Supp
53390,Credit
53391,Elite
53402,Supp
53406,Supp
53413,Credit
53422,Supp
53424,Credit
53428,Supp
53435,Credit
53436,Credit
53446,Supp
53450,Supp
53476,Supp
53494,Credit
53495,Supp
53499,Supp
53525,Supp
53526,Credit
53532,Supp
53549,Supp
53577,Credit
53585,Supp
53586,Supp
53591,Credit
53601,Credit
53607,Supp
53608,Credit
53611,Supp
53614,Supp
53617,Supp
53631,Credit
53636,Elite
53637,Supp
53658,Credit
53695,Supp
53699,Supp
53703,Credit
53717,Credit
53724,Credit
53742,Supp
53746,Supp
53749,Elite
53761,Credit
53787,Supp
53791,Credit
53801,Credit
53808,Supp
53829,Supp
53844,Elite
53854,Supp
53856,Supp
53859,Supp
53867,Supp
53882,Elite
53886,Credit
53887,Supp
53904,Supp
53905,Credit
53912,Supp
53914,Supp
53922,Supp
53936,Elite
53949,Credit
53988,Supp
53999,Supp
54006,Supp
54020,Supp
54036,Supp
54048,Supp
54052,Supp
54060,Supp
54062,Supp
54066,Credit
54069,Supp
54078,Supp
54080,Credit
54084,Supp
54099,Supp
54101,Supp
54112,Supp
54114,Credit
54124,Credit
54130,Credit
54141,Supp
54148,Supp
54175,Credit
54188,Credit
54208,Supp
54242,Credit
54269,Supp
54274,Credit
54277,Credit
54288,Supp
54293,Credit
54314,Supp
54326,Credit
54333,Credit
54335,Supp
54339,Credit
54360,Supp
54362,Supp
54365,Supp
54377,Credit
54387,Supp
54398,Supp
54405,Supp
54409,Credit
54421,Credit
54433,Supp
54440,Credit
54444,Supp
54447,Supp
54457,Supp
54464,Supp
54471,Elite
54513,Supp
54523,Credit
54529,Elite
54532,Supp
54537,Supp
